user_id,city,job_type,income,expenses,savings,loan_amount,txn_frequency,digital_ratio,income_volatility,late_night_ratio,default
4115,Bhilai,Freelancer,7374.9,7994.9,-620.01,11251,176,0.97,0.46,0.15,1
4116,Durg,Street Vendor,23748.62,21517.67,2230.95,18075,102,0.64,0.23,0.15,0
4117,Korba,Freelancer,28559.45,19840.66,8718.79,9608,146,0.88,0.28,0.13,0
4118,Korba,Shop Owner,12071.18,7781.62,4289.56,19428,147,0.92,0.23,0.27,1
4119,Bhilai,Freelancer,33565.08,32131.66,1433.42,5107,144,0.97,0.48,0.1,1
4120,Bhilai,Auto Driver,25034.01,15660.6,9373.41,5649,138,0.72,0.16,0.28,1
4121,Bhilai,Auto Driver,15387.86,14487.97,899.89,3867,91,0.91,0.5,0.07,1
4122,Durg,Auto Driver,14873.4,15578.89,-705.49,6770,154,0.91,0.4,0.01,1
4123,Raipur,Street Vendor,32209.26,31782.28,426.97,13167,117,0.71,0.3,0.11,0
4124,Korba,Street Vendor,23342.84,16259.52,7083.32,6409,77,0.66,0.21,0.28,1
4125,Raipur,Delivery Partner,28868.72,18509.07,10359.64,19716,88,0.82,0.29,0.2,0
4126,Durg,Auto Driver,15110.15,11215.96,3894.19,15497,102,1.0,0.3,0.22,0
4127,Bilaspur,Freelancer,17914.26,13415.73,4498.53,9080,94,0.97,0.35,0.07,0
4128,Raipur,Delivery Partner,18282.95,20877.05,-2594.1,11392,100,0.74,0.25,0.16,1
4129,Bhilai,Shop Owner,19791.84,18543.56,1248.28,14738,62,0.89,0.41,0.07,1
4130,Bhilai,Freelancer,20356.99,21050.74,-693.75,13342,167,0.97,0.49,0.08,1
4131,Korba,Shop Owner,19386.02,12442.47,6943.55,6521,88,0.7,0.22,0.0,0
4132,Korba,Freelancer,34435.44,30145.14,4290.3,6590,196,0.66,0.44,0.09,1
4133,Bhilai,Auto Driver,27400.23,20769.53,6630.7,16335,131,0.61,0.33,0.28,1
4134,Bhilai,Street Vendor,24770.26,20863.61,3906.65,17218,78,0.72,0.34,0.15,0
4135,Raipur,Street Vendor,10594.18,11255.8,-661.62,17009,187,0.87,0.12,0.29,1
4136,Durg,Freelancer,16214.25,10853.32,5360.93,9461,161,0.64,0.23,0.14,0
4137,Durg,Shop Owner,13955.2,9630.23,4324.97,12203,179,0.95,0.21,0.18,0
4138,Bilaspur,Street Vendor,5963.36,5299.3,664.06,13849,164,0.68,0.43,0.13,1
4139,Durg,Freelancer,20816.67,19675.03,1141.65,2824,135,0.72,0.35,0.03,0
4140,Korba,Street Vendor,22696.61,26343.6,-3646.99,6991,162,0.71,0.3,0.02,1
4141,Durg,Shop Owner,19250.3,13529.09,5721.21,7797,91,0.63,0.23,0.02,0
4142,Korba,Street Vendor,6778.13,6691.01,87.13,6379,140,0.87,0.4,0.2,1
4143,Raipur,Auto Driver,11678.44,8698.03,2980.4,14471,80,0.98,0.3,0.28,1
4144,Korba,Auto Driver,18559.71,13806.68,4753.03,6370,99,0.92,0.39,0.0,0
4145,Durg,Street Vendor,31357.32,36576.16,-5218.84,7282,70,0.61,0.22,0.12,1
4146,Bilaspur,Street Vendor,9690.47,8850.31,840.16,11931,153,0.62,0.49,0.17,1
4147,Korba,Freelancer,18043.42,12848.98,5194.43,7304,187,0.79,0.13,0.27,1
4148,Raipur,Street Vendor,9695.87,9144.07,551.81,8436,116,0.68,0.32,0.28,1
4149,Bhilai,Freelancer,37679.31,31496.33,6182.97,17212,151,0.71,0.38,0.27,1
4150,Raipur,Street Vendor,23230.47,18422.83,4807.64,12201,162,0.66,0.45,0.1,1
4151,Bhilai,Street Vendor,32532.4,25113.43,7418.97,14448,66,0.95,0.27,0.27,1
4152,Bilaspur,Street Vendor,19228.03,13017.89,6210.14,10825,102,0.86,0.14,0.15,0
4153,Raipur,Freelancer,24793.91,29280.17,-4486.26,16134,144,0.98,0.37,0.07,1
4154,Bilaspur,Street Vendor,13311.63,15700.92,-2389.29,5276,159,0.93,0.48,0.18,1
4155,Bilaspur,Auto Driver,11665.49,7314.51,4350.98,2308,112,0.7,0.15,0.11,0
4156,Bhilai,Auto Driver,12715.61,14296.09,-1580.48,8782,54,0.66,0.37,0.08,1
4157,Bhilai,Freelancer,19714.8,23367.11,-3652.31,14564,145,0.6,0.15,0.22,1
4158,Korba,Delivery Partner,28575.06,29594.91,-1019.85,9954,160,0.66,0.49,0.08,1
4159,Raipur,Shop Owner,15286.94,17120.87,-1833.92,13777,86,0.7,0.41,0.21,1
4160,Bilaspur,Shop Owner,19131.96,20490.12,-1358.16,8215,190,0.77,0.11,0.1,1
4161,Durg,Auto Driver,11911.21,10684.77,1226.44,3759,182,0.99,0.23,0.25,0
4162,Durg,Delivery Partner,15891.6,12253.04,3638.56,10450,171,0.84,0.13,0.25,1
4163,Bilaspur,Delivery Partner,23640.35,25966.24,-2325.88,4347,138,0.85,0.41,0.26,1
4164,Bilaspur,Shop Owner,8004.07,5890.98,2113.09,8156,178,0.72,0.44,0.04,1
4165,Bhilai,Freelancer,28412.93,27538.31,874.63,4921,52,0.83,0.26,0.02,0
4166,Korba,Auto Driver,9969.48,9380.13,589.35,8017,131,0.8,0.34,0.29,1
4167,Durg,Shop Owner,30438.13,29630.97,807.16,16439,65,0.84,0.14,0.16,0
4168,Durg,Street Vendor,19901.3,16409.03,3492.27,7856,177,0.61,0.26,0.14,0
4169,Korba,Street Vendor,12923.02,9365.16,3557.87,9120,198,0.69,0.12,0.2,0
4170,Bilaspur,Street Vendor,12670.4,13210.85,-540.44,10787,184,0.65,0.32,0.13,1
4171,Korba,Delivery Partner,19028.31,11485.2,7543.11,16230,100,0.95,0.46,0.05,1
4172,Raipur,Auto Driver,21202.41,14886.59,6315.82,17295,94,0.69,0.39,0.06,0
4173,Durg,Freelancer,19397.65,16336.05,3061.6,15452,140,0.83,0.38,0.07,0
4174,Korba,Delivery Partner,23396.59,24831.29,-1434.7,15389,94,0.99,0.28,0.23,1
4175,Durg,Shop Owner,11956.78,9505.33,2451.45,10543,129,0.98,0.46,0.15,1
4176,Bhilai,Street Vendor,15766.93,18062.46,-2295.52,8644,179,0.94,0.19,0.21,1
4177,Korba,Auto Driver,27414.26,26650.15,764.12,10320,195,0.64,0.29,0.28,1
4178,Raipur,Street Vendor,11739.71,9902.56,1837.16,4049,122,0.92,0.28,0.23,0
4179,Bilaspur,Freelancer,20879.82,18471.74,2408.08,18893,79,0.97,0.34,0.24,0
4180,Raipur,Street Vendor,18578.73,20975.13,-2396.4,5543,101,0.62,0.22,0.21,1
4181,Korba,Freelancer,17839.91,20182.48,-2342.57,14812,60,0.8,0.43,0.14,1
4182,Raipur,Auto Driver,18108.75,13299.5,4809.25,4179,101,0.69,0.41,0.16,1
4183,Durg,Delivery Partner,19017.55,16137.1,2880.45,2721,124,0.95,0.48,0.28,1
4184,Durg,Auto Driver,13996.04,8749.86,5246.18,19837,125,0.68,0.37,0.03,0
4185,Bhilai,Auto Driver,25335.29,19195.24,6140.05,13719,71,0.72,0.38,0.2,0
4186,Durg,Street Vendor,16704.27,15262.72,1441.55,5370,137,0.79,0.13,0.21,0
4187,Bilaspur,Auto Driver,38231.7,29456.5,8775.2,18968,131,0.92,0.35,0.13,0
4188,Bhilai,Auto Driver,19839.04,14168.99,5670.04,15626,126,0.77,0.3,0.21,0
4189,Raipur,Street Vendor,22055.43,15477.82,6577.61,16006,57,0.6,0.36,0.2,0
4190,Durg,Delivery Partner,25085.99,19447.43,5638.56,10732,120,0.71,0.14,0.1,0
4191,Bilaspur,Delivery Partner,26098.19,21138.91,4959.28,5384,146,0.82,0.23,0.01,0
4192,Bhilai,Freelancer,22832.95,15697.57,7135.38,4053,103,0.74,0.28,0.06,0
4193,Bilaspur,Delivery Partner,17986.69,10827.44,7159.25,11519,107,0.95,0.35,0.1,0
4194,Bilaspur,Delivery Partner,12860.72,9422.22,3438.51,12476,164,0.7,0.15,0.18,0
4195,Bhilai,Auto Driver,16418.87,10859.76,5559.11,18238,148,0.77,0.39,0.26,1
4196,Bhilai,Freelancer,12889.46,13634.14,-744.68,2556,50,0.91,0.47,0.07,1
4197,Bilaspur,Auto Driver,30845.41,32942.74,-2097.34,10916,76,0.96,0.39,0.19,1
4198,Bhilai,Auto Driver,19057.2,14973.68,4083.52,9045,169,0.89,0.25,0.27,1
4199,Raipur,Street Vendor,14536.3,12664.03,1872.27,8929,70,0.97,0.49,0.17,1
4200,Durg,Delivery Partner,17225.44,12252.25,4973.2,11441,135,0.93,0.36,0.09,0
4201,Raipur,Delivery Partner,17643.79,14397.89,3245.9,14300,154,0.82,0.29,0.2,0
4202,Raipur,Auto Driver,28588.75,22122.82,6465.93,13815,112,0.92,0.13,0.19,0
4203,Bhilai,Street Vendor,16460.73,13642.02,2818.71,8157,138,0.88,0.26,0.27,1
4204,Korba,Shop Owner,10139.69,6357.7,3782.0,4264,160,0.89,0.14,0.11,0
4205,Korba,Delivery Partner,23406.18,24267.96,-861.78,16965,192,0.68,0.43,0.05,1
4206,Bhilai,Delivery Partner,19927.63,15993.82,3933.81,8077,196,0.77,0.35,0.28,1
4207,Korba,Shop Owner,7912.64,6073.84,1838.8,2799,149,0.88,0.24,0.0,0
4208,Bilaspur,Delivery Partner,8672.93,10006.03,-1333.11,5796,119,0.91,0.49,0.22,1
4209,Korba,Delivery Partner,10023.42,8842.0,1181.43,12508,154,0.67,0.45,0.13,1
4210,Bhilai,Auto Driver,37396.31,26892.64,10503.66,18159,175,0.89,0.45,0.16,1
4211,Durg,Street Vendor,12605.75,10312.21,2293.54,6926,118,0.91,0.29,0.21,0
4212,Raipur,Delivery Partner,32434.14,36939.38,-4505.23,11127,88,0.95,0.33,0.02,1
4213,Raipur,Delivery Partner,12074.6,7388.75,4685.85,15815,114,0.87,0.27,0.03,0
4214,Korba,Auto Driver,10974.3,10562.57,411.72,17857,70,0.76,0.44,0.18,1
4215,Durg,Auto Driver,12622.3,11277.99,1344.31,12988,111,0.83,0.45,0.07,1
4216,Bhilai,Street Vendor,6085.58,3925.28,2160.3,14739,143,0.8,0.3,0.1,0
4217,Bilaspur,Freelancer,14455.6,9295.92,5159.68,10661,94,0.64,0.48,0.05,1
4218,Bilaspur,Street Vendor,14893.26,17235.29,-2342.03,11619,138,0.67,0.21,0.14,1
4219,Durg,Delivery Partner,16491.13,15873.33,617.8,6923,60,0.89,0.12,0.14,0
4220,Korba,Freelancer,9853.67,8347.86,1505.81,5608,191,0.78,0.26,0.0,0
4221,Bhilai,Freelancer,21368.45,17751.79,3616.66,2879,108,0.81,0.13,0.03,0
4222,Bhilai,Auto Driver,18508.72,16071.26,2437.46,7348,81,0.71,0.26,0.19,0
4223,Durg,Shop Owner,16431.79,9995.95,6435.84,13460,131,0.99,0.29,0.27,1
4224,Bhilai,Freelancer,8089.12,9597.16,-1508.04,14516,148,0.94,0.2,0.12,1
4225,Bhilai,Auto Driver,32406.46,33962.26,-1555.81,17015,95,0.8,0.27,0.24,1
4226,Bilaspur,Street Vendor,10226.56,9960.33,266.23,19528,148,0.68,0.24,0.17,0
4227,Bhilai,Freelancer,17984.92,14562.74,3422.18,10345,182,0.8,0.18,0.08,0
4228,Durg,Shop Owner,24668.6,20677.24,3991.36,4601,73,0.98,0.38,0.04,0
4229,Raipur,Delivery Partner,7980.15,6422.09,1558.05,7570,187,0.7,0.13,0.21,0
4230,Durg,Freelancer,19967.2,19215.21,751.99,7478,129,0.89,0.34,0.25,1
4231,Durg,Auto Driver,19277.24,16728.41,2548.84,11953,62,0.71,0.1,0.21,0
4232,Korba,Delivery Partner,26398.09,18680.25,7717.84,8121,107,0.81,0.34,0.14,0
4233,Bilaspur,Freelancer,31018.02,37110.98,-6092.97,14574,179,0.86,0.34,0.09,1
4234,Durg,Delivery Partner,12027.91,9460.16,2567.75,6047,112,0.82,0.33,0.05,0
4235,Durg,Shop Owner,27766.63,26928.15,838.48,16291,179,0.81,0.12,0.27,1
4236,Korba,Street Vendor,11256.57,12354.08,-1097.51,13480,129,0.97,0.4,0.07,1
4237,Korba,Freelancer,11275.83,13028.11,-1752.28,2414,177,0.73,0.24,0.03,1
4238,Raipur,Freelancer,23869.57,21328.32,2541.26,10320,73,0.73,0.37,0.03,0
4239,Korba,Auto Driver,18270.61,18004.26,266.35,8583,150,0.94,0.19,0.29,1
4240,Bhilai,Street Vendor,8475.08,8031.21,443.88,15686,136,0.99,0.39,0.23,0
4241,Bhilai,Auto Driver,34666.06,21601.82,13064.24,19990,132,0.62,0.47,0.29,1
4242,Bhilai,Delivery Partner,27629.01,25160.44,2468.57,4894,85,0.68,0.48,0.09,1
4243,Durg,Freelancer,20327.79,12477.38,7850.42,18397,171,0.77,0.48,0.2,1
4244,Durg,Auto Driver,22869.94,23039.09,-169.15,5182,165,0.98,0.26,0.07,1
4245,Raipur,Street Vendor,24437.71,16092.81,8344.91,14428,168,0.82,0.22,0.19,0
4246,Raipur,Auto Driver,12391.64,9662.22,2729.42,4729,133,0.69,0.28,0.09,0
4247,Korba,Freelancer,32460.1,29970.25,2489.84,12501,123,0.72,0.3,0.23,0
4248,Raipur,Freelancer,18348.76,12701.0,5647.76,13784,182,0.9,0.3,0.25,0
4249,Raipur,Freelancer,14964.35,10706.53,4257.82,7133,178,0.89,0.26,0.19,0
4250,Bilaspur,Auto Driver,16663.37,14430.92,2232.44,4382,99,0.96,0.39,0.24,0
4251,Korba,Delivery Partner,14208.57,14155.14,53.43,3368,189,0.71,0.28,0.01,0
4252,Durg,Freelancer,17972.89,13327.69,4645.2,13876,188,0.82,0.31,0.28,1
4253,Durg,Delivery Partner,25052.54,22172.79,2879.75,11795,154,0.88,0.37,0.29,1
4254,Bilaspur,Freelancer,17620.68,13076.83,4543.85,2236,100,0.8,0.46,0.21,1
4255,Bhilai,Auto Driver,23477.48,16410.51,7066.97,2414,193,0.67,0.29,0.22,0
4256,Korba,Auto Driver,22253.7,17386.52,4867.18,18833,169,0.89,0.47,0.18,1
4257,Raipur,Delivery Partner,15901.81,13718.64,2183.17,3537,146,0.89,0.31,0.19,0
4258,Durg,Shop Owner,13002.65,8516.73,4485.92,12065,137,0.82,0.38,0.05,0
4259,Bilaspur,Freelancer,7200.71,6551.0,649.71,16772,139,0.77,0.18,0.16,0
4260,Bilaspur,Street Vendor,20481.35,16968.7,3512.64,9520,110,0.81,0.27,0.2,0
4261,Bhilai,Street Vendor,30563.34,28386.11,2177.23,18312,181,0.94,0.23,0.21,0
4262,Bilaspur,Freelancer,25201.35,24225.82,975.53,12418,116,0.87,0.5,0.14,1
4263,Bilaspur,Auto Driver,5812.73,5263.39,549.33,17116,79,0.64,0.47,0.19,1
4264,Durg,Freelancer,6778.41,4821.07,1957.33,15229,174,0.73,0.22,0.17,0
4265,Durg,Street Vendor,12902.68,12509.43,393.25,4523,174,0.73,0.29,0.1,0
4266,Durg,Shop Owner,22991.63,17261.78,5729.85,16071,109,0.84,0.41,0.28,1
4267,Durg,Freelancer,19530.46,22063.91,-2533.45,5138,135,0.79,0.31,0.16,1
4268,Raipur,Street Vendor,12640.92,14084.09,-1443.17,7226,172,0.94,0.3,0.08,1
4269,Korba,Delivery Partner,14142.19,9563.75,4578.45,9696,93,0.69,0.28,0.02,0
4270,Durg,Street Vendor,16370.28,14262.32,2107.96,12181,138,0.79,0.37,0.19,0
4271,Durg,Freelancer,24865.45,27296.59,-2431.14,19697,148,0.99,0.41,0.11,1
4272,Durg,Delivery Partner,8767.93,7246.14,1521.79,17529,100,0.94,0.33,0.19,0
4273,Bhilai,Delivery Partner,10580.89,6971.94,3608.95,5968,67,0.81,0.15,0.03,0
4274,Bilaspur,Freelancer,8751.65,8204.24,547.41,8428,183,0.62,0.12,0.02,0
4275,Bilaspur,Shop Owner,30628.99,24781.92,5847.07,16273,153,0.98,0.14,0.29,1
4276,Raipur,Shop Owner,32069.49,28721.2,3348.29,4137,101,0.66,0.22,0.22,0
4277,Durg,Auto Driver,13431.19,12002.4,1428.79,16295,169,0.86,0.42,0.26,1
4278,Durg,Auto Driver,15326.72,17596.48,-2269.76,10669,138,0.86,0.18,0.26,1
4279,Bilaspur,Freelancer,15033.72,14886.09,147.62,6504,172,0.65,0.29,0.01,0
4280,Durg,Auto Driver,16936.68,15480.76,1455.92,13452,150,0.98,0.39,0.27,1
4281,Korba,Delivery Partner,13013.31,13727.64,-714.33,17870,134,0.7,0.32,0.16,1
4282,Bilaspur,Street Vendor,24187.7,22289.46,1898.24,6628,166,0.71,0.16,0.03,0
4283,Korba,Auto Driver,12679.58,14236.0,-1556.42,4825,119,0.86,0.37,0.04,1
4284,Bilaspur,Street Vendor,17368.03,13290.42,4077.61,12027,153,0.94,0.41,0.11,1
4285,Raipur,Auto Driver,21296.58,15335.56,5961.01,7183,129,0.72,0.12,0.23,0
4286,Durg,Auto Driver,9300.97,7653.84,1647.13,7592,167,0.72,0.12,0.28,1
4287,Bhilai,Freelancer,11277.37,9961.38,1315.99,14005,153,0.87,0.39,0.29,1
4288,Bilaspur,Shop Owner,11366.97,10929.62,437.35,2140,93,0.94,0.29,0.09,0
4289,Korba,Street Vendor,15652.4,15331.59,320.81,9461,190,0.78,0.3,0.18,0
4290,Korba,Freelancer,16350.72,18524.97,-2174.25,14356,86,0.97,0.39,0.01,1
4291,Durg,Delivery Partner,31314.2,24259.5,7054.7,15956,175,0.65,0.22,0.21,0
4292,Durg,Delivery Partner,16304.41,17185.49,-881.09,13663,169,0.98,0.35,0.17,1
4293,Raipur,Shop Owner,15679.25,18000.13,-2320.88,9649,97,0.96,0.12,0.18,1
4294,Bilaspur,Auto Driver,16718.07,15460.51,1257.55,16066,127,0.66,0.45,0.15,1
4295,Korba,Freelancer,27783.81,30005.62,-2221.81,15819,149,0.62,0.23,0.08,1
4296,Korba,Freelancer,19386.4,18853.46,532.94,7909,179,0.72,0.46,0.07,1
4297,Bhilai,Auto Driver,17270.2,19470.2,-2200.01,9112,195,0.73,0.16,0.28,1
4298,Raipur,Freelancer,30186.99,35953.01,-5766.01,3955,168,0.97,0.49,0.21,1
4299,Durg,Shop Owner,21188.45,22077.12,-888.67,18988,116,0.8,0.47,0.24,1
4300,Durg,Delivery Partner,15209.27,10138.19,5071.08,10851,105,0.74,0.48,0.22,1
4301,Bhilai,Auto Driver,21784.38,21517.18,267.2,4575,134,0.78,0.49,0.23,1
4302,Raipur,Street Vendor,23331.23,25250.49,-1919.26,5975,56,0.75,0.39,0.09,1
4303,Korba,Shop Owner,10818.86,11022.39,-203.52,13766,65,0.8,0.2,0.28,1
4304,Bilaspur,Street Vendor,18980.43,11665.77,7314.66,2640,140,0.81,0.21,0.02,0
4305,Korba,Auto Driver,10586.66,7941.27,2645.39,7373,165,0.8,0.26,0.29,1
4306,Raipur,Street Vendor,10816.67,7355.93,3460.73,19933,138,0.84,0.2,0.09,0
4307,Raipur,Shop Owner,26054.24,27291.96,-1237.72,10446,134,0.69,0.29,0.29,1
4308,Bilaspur,Street Vendor,12866.24,8807.03,4059.21,2554,56,0.97,0.22,0.09,0
4309,Raipur,Freelancer,13299.09,12621.52,677.57,14505,196,0.66,0.32,0.09,0
4310,Bilaspur,Auto Driver,23670.79,27330.8,-3660.01,4790,159,0.62,0.5,0.16,1
4311,Korba,Shop Owner,8584.51,9923.84,-1339.34,16597,187,0.92,0.13,0.06,1
4312,Bhilai,Freelancer,16514.66,14871.55,1643.11,5990,186,0.69,0.33,0.0,0
4313,Raipur,Street Vendor,7722.4,8093.7,-371.3,3302,169,0.84,0.2,0.21,1
4314,Raipur,Shop Owner,21424.71,24915.03,-3490.32,3102,93,0.8,0.23,0.23,1
4315,Bilaspur,Delivery Partner,11547.34,8875.84,2671.5,6791,126,0.8,0.27,0.25,1
4316,Bilaspur,Freelancer,9707.58,8043.11,1664.47,4325,95,0.63,0.34,0.13,0
4317,Korba,Freelancer,30650.96,32712.6,-2061.64,12316,145,0.63,0.28,0.23,1
4318,Korba,Freelancer,24798.11,25870.99,-1072.88,9593,88,0.94,0.16,0.22,1
4319,Bhilai,Delivery Partner,10211.52,9077.82,1133.7,12460,53,0.92,0.39,0.19,0
4320,Durg,Delivery Partner,6856.83,6205.85,650.98,14933,73,0.66,0.22,0.2,0
4321,Bilaspur,Street Vendor,19963.54,18337.59,1625.94,12339,127,0.76,0.47,0.23,1
4322,Korba,Shop Owner,9557.9,9477.51,80.39,2376,74,0.76,0.49,0.09,1
4323,Raipur,Auto Driver,20430.3,19989.59,440.72,12556,186,0.72,0.34,0.15,0
4324,Bhilai,Shop Owner,26851.05,30253.51,-3402.46,17366,170,0.85,0.2,0.06,1
4325,Korba,Freelancer,10675.58,11316.13,-640.56,14666,75,0.97,0.11,0.3,1
4326,Bilaspur,Freelancer,13090.11,13884.49,-794.38,14982,104,0.97,0.14,0.16,1
4327,Raipur,Freelancer,19311.25,19354.37,-43.12,18380,116,0.75,0.21,0.09,1
4328,Durg,Delivery Partner,13997.47,15015.34,-1017.88,9571,68,0.62,0.34,0.28,1
4329,Raipur,Shop Owner,30460.63,31855.92,-1395.29,16622,167,0.75,0.36,0.09,1
4330,Korba,Street Vendor,9423.82,10192.66,-768.84,9739,174,0.7,0.47,0.2,1
4331,Korba,Auto Driver,15746.61,11846.13,3900.47,17068,57,0.85,0.19,0.09,0
4332,Durg,Auto Driver,22343.34,21501.47,841.87,17687,129,0.97,0.34,0.14,0
4333,Bhilai,Delivery Partner,25745.63,28214.23,-2468.6,15532,136,0.68,0.46,0.08,1
4334,Durg,Auto Driver,10189.36,10266.07,-76.71,19591,192,0.68,0.36,0.06,1
4335,Korba,Delivery Partner,19566.79,12288.63,7278.16,5786,90,0.65,0.3,0.06,0
4336,Bhilai,Shop Owner,16636.51,17050.48,-413.97,17808,183,0.83,0.18,0.2,1
4337,Durg,Auto Driver,35301.97,40287.06,-4985.09,6611,104,0.75,0.37,0.24,1
4338,Bhilai,Delivery Partner,21915.03,16964.89,4950.14,15301,186,0.86,0.13,0.03,0
4339,Korba,Freelancer,14293.53,13910.21,383.33,8477,94,0.99,0.2,0.23,0
4340,Bilaspur,Street Vendor,27898.3,23391.43,4506.87,16410,103,0.83,0.49,0.04,1
4341,Bilaspur,Shop Owner,11063.73,11798.75,-735.03,8098,142,0.62,0.36,0.01,1
4342,Raipur,Shop Owner,23693.72,21235.91,2457.81,14210,164,0.7,0.42,0.15,1
4343,Bilaspur,Shop Owner,24463.77,26574.57,-2110.8,12383,60,0.73,0.14,0.18,1
4344,Bilaspur,Auto Driver,11096.7,9816.2,1280.49,17519,149,0.91,0.34,0.03,0
4345,Bilaspur,Auto Driver,29301.26,28799.93,501.33,17685,83,0.9,0.47,0.09,1
4346,Durg,Delivery Partner,13161.58,12913.09,248.49,8004,84,0.84,0.48,0.24,1
4347,Bhilai,Shop Owner,13257.12,15771.87,-2514.75,3226,130,0.77,0.44,0.1,1
4348,Korba,Street Vendor,8677.13,5669.43,3007.7,3961,85,0.94,0.36,0.0,0
4349,Korba,Auto Driver,33129.37,25068.13,8061.23,9403,71,0.71,0.49,0.09,1
4350,Raipur,Delivery Partner,17597.85,17814.37,-216.52,14414,195,0.97,0.49,0.01,1
4351,Korba,Auto Driver,12274.55,14226.6,-1952.05,9789,70,0.85,0.25,0.12,1
4352,Korba,Street Vendor,11485.15,9373.75,2111.4,15057,112,0.91,0.4,0.04,1
4353,Durg,Street Vendor,22630.61,25955.2,-3324.59,11025,192,0.94,0.12,0.07,1
4354,Bhilai,Street Vendor,13797.41,14200.31,-402.91,9956,150,0.96,0.21,0.11,1
4355,Korba,Street Vendor,13911.22,10774.64,3136.58,12078,90,0.8,0.44,0.16,1
4356,Korba,Auto Driver,30310.47,33088.46,-2777.99,18300,143,0.96,0.29,0.28,1
4357,Bhilai,Shop Owner,29532.1,26259.49,3272.61,4354,55,0.97,0.44,0.07,1
4358,Raipur,Auto Driver,18056.66,15271.14,2785.51,6368,65,0.7,0.35,0.15,0
4359,Bilaspur,Street Vendor,16088.09,18400.8,-2312.71,15975,105,0.78,0.19,0.2,1
4360,Raipur,Shop Owner,19459.91,17284.28,2175.63,8407,98,0.93,0.41,0.01,1
4361,Raipur,Delivery Partner,6370.33,7589.83,-1219.5,19822,159,0.75,0.4,0.26,1
4362,Korba,Street Vendor,17200.58,18897.46,-1696.88,4576,184,0.69,0.49,0.03,1
4363,Korba,Shop Owner,16745.3,14945.12,1800.18,17236,182,0.88,0.31,0.04,0
4364,Bilaspur,Delivery Partner,14220.72,12711.77,1508.96,16158,108,0.88,0.46,0.2,1
4365,Raipur,Delivery Partner,14698.73,14538.36,160.37,6284,154,0.71,0.19,0.15,0
4366,Durg,Delivery Partner,24987.54,15733.21,9254.33,16911,133,0.72,0.42,0.04,1
4367,Raipur,Freelancer,7879.7,5528.51,2351.19,2104,175,0.73,0.42,0.23,1
4368,Durg,Freelancer,18686.16,20185.8,-1499.64,19813,132,0.99,0.29,0.27,1
4369,Durg,Shop Owner,19945.6,22344.79,-2399.19,13954,51,0.9,0.25,0.18,1
4370,Bilaspur,Delivery Partner,9342.12,8533.4,808.72,9009,58,0.74,0.29,0.21,0
4371,Bhilai,Street Vendor,13763.86,15481.69,-1717.83,11326,138,0.75,0.42,0.1,1
4372,Bhilai,Street Vendor,12854.05,10398.83,2455.22,19871,105,0.67,0.42,0.09,1
4373,Korba,Street Vendor,13465.71,13287.11,178.59,11398,91,0.66,0.38,0.12,0
4374,Raipur,Street Vendor,16436.98,14421.68,2015.3,5780,76,0.77,0.16,0.16,0
4375,Bilaspur,Auto Driver,9258.29,9674.89,-416.6,7036,72,0.85,0.16,0.17,1
4376,Korba,Freelancer,13591.74,11507.19,2084.55,7054,60,0.94,0.5,0.19,1
4377,Raipur,Delivery Partner,26363.98,18328.77,8035.21,5518,99,0.71,0.35,0.14,0
4378,Bilaspur,Street Vendor,22378.03,19686.22,2691.8,14805,148,0.86,0.28,0.06,0
4379,Bilaspur,Street Vendor,23799.71,14593.65,9206.06,8437,111,0.74,0.22,0.3,1
4380,Bilaspur,Shop Owner,10577.07,11766.65,-1189.58,17281,123,0.91,0.43,0.15,1
4381,Bhilai,Auto Driver,12509.54,7638.87,4870.68,4412,113,0.84,0.36,0.2,0
4382,Korba,Shop Owner,17296.07,12492.84,4803.23,3851,81,0.76,0.44,0.24,1
4383,Raipur,Freelancer,19601.51,22809.78,-3208.27,4070,174,0.73,0.41,0.3,1
4384,Bilaspur,Shop Owner,18665.36,14373.0,4292.36,8699,125,0.82,0.26,0.26,1
4385,Bilaspur,Street Vendor,18879.72,19237.02,-357.3,17593,78,0.74,0.47,0.22,1
4386,Raipur,Delivery Partner,27729.85,17858.56,9871.29,9752,148,0.69,0.12,0.19,0
4387,Bhilai,Auto Driver,18800.2,11504.15,7296.04,13239,68,0.91,0.48,0.04,1
4388,Raipur,Shop Owner,11812.77,9450.06,2362.71,15192,84,0.66,0.48,0.09,1
4389,Raipur,Street Vendor,18701.24,12505.08,6196.16,3147,158,0.74,0.36,0.24,0
4390,Bhilai,Delivery Partner,15739.41,10473.73,5265.68,14588,84,0.93,0.1,0.26,1
4391,Durg,Auto Driver,38030.21,24748.73,13281.48,16142,69,0.8,0.48,0.2,1
4392,Raipur,Auto Driver,10101.8,6085.81,4016.0,4957,120,0.65,0.47,0.23,1
4393,Bhilai,Street Vendor,21232.17,15434.17,5798.0,10732,55,0.68,0.32,0.11,0
4394,Durg,Freelancer,11141.66,7318.68,3822.98,3863,159,0.9,0.49,0.29,1
4395,Bhilai,Shop Owner,13136.25,11549.31,1586.94,8360,94,0.98,0.23,0.17,0
4396,Raipur,Delivery Partner,27446.98,17123.28,10323.7,7521,173,0.81,0.43,0.08,1
4397,Raipur,Freelancer,16497.6,19302.65,-2805.05,12169,195,0.66,0.19,0.17,1
