user_id,city,job_type,income,expenses,savings,income_volatility,digital_ratio,txn_frequency,late_night_ratio,loan_amount,default
1950,Bhilai,Shop Owner,32008.07,18594.06,8730.35,0.15,0.8,357,0.02,99000.0,0
1951,Raipur,Freelancer,32957.41,17028.03,7083.61,0.68,0.94,12,0.76,92000.0,0
1952,Raipur,Street Vendor,19206.95,13503.2,5348.86,0.24,0.48,166,0.09,20000.0,0
1953,Durg,Shop Owner,41134.05,30766.69,4673.69,0.08,0.84,267,0.04,59000.0,0
1954,Bilaspur,Street Vendor,12217.36,8717.12,2301.16,0.29,0.61,142,0.13,46000.0,0
1955,Korba,Freelancer,17010.35,6484.21,10524.86,0.52,0.95,32,0.54,66000.0,0
1956,Korba,Auto Driver,16531.48,9275.65,5785.47,0.37,0.78,90,0.07,41000.0,1
1957,Durg,Street Vendor,12232.08,7611.11,2887.23,0.05,0.59,234,0.11,18000.0,0
1958,Bhilai,Shop Owner,57625.14,51903.14,6503.19,0.07,0.5,410,0.02,61000.0,0
1959,Durg,Shop Owner,33828.32,23930.25,6401.91,0.05,0.76,273,0.06,129000.0,0
1960,Bilaspur,Street Vendor,17550.26,10931.51,3893.49,0.15,0.69,234,0.03,59000.0,0
1961,Raipur,Auto Driver,21609.5,16698.69,5082.37,0.27,0.51,134,0.18,79000.0,1
1962,Bhilai,Delivery Partner,23388.86,16148.48,8259.52,0.45,0.76,146,0.58,38000.0,1
1963,Bilaspur,Delivery Partner,35049.73,27796.25,4502.13,0.4,0.83,142,0.58,51000.0,0
1964,Bhilai,Shop Owner,50258.51,31324.85,10156.82,0.08,0.61,368,0.06,142000.0,1
1965,Durg,Street Vendor,11660.78,6207.9,4845.1,0.16,0.57,123,0.14,21000.0,0
1966,Durg,Street Vendor,14461.6,10160.86,3315.8,0.37,0.52,137,0.06,40000.0,0
1967,Raipur,Freelancer,21090.36,8397.26,15256.16,0.66,0.88,5,0.53,88000.0,1
1968,Bhilai,Street Vendor,15906.83,13638.03,1504.22,0.19,0.53,152,0.11,29000.0,1
1969,Bhilai,Street Vendor,23331.54,16707.25,6852.98,0.27,0.69,286,0.04,56000.0,0
1970,Raipur,Shop Owner,33216.46,25733.44,9467.92,0.05,0.63,473,0.1,135000.0,0
1971,Raipur,Delivery Partner,26536.73,12786.82,12568.63,0.34,0.98,172,0.42,70000.0,1
1972,Bilaspur,Shop Owner,37991.65,30889.27,4313.41,0.05,0.77,427,0.0,125000.0,0
1973,Raipur,Street Vendor,13306.4,9391.3,3301.3,0.19,0.66,182,0.1,24000.0,0
1974,Durg,Street Vendor,18154.31,13493.21,5219.66,0.19,0.55,222,0.15,81000.0,0
1975,Raipur,Shop Owner,41410.68,25775.01,15294.85,0.05,0.83,418,0.04,95000.0,0
1976,Korba,Street Vendor,11963.52,9884.53,1852.76,0.29,0.41,189,0.09,34000.0,1
1977,Raipur,Delivery Partner,23865.64,17867.8,2474.26,0.43,0.98,157,0.51,43000.0,0
1978,Bhilai,Delivery Partner,20414.84,14459.35,6198.03,0.52,0.92,132,0.56,37000.0,1
1979,Bilaspur,Street Vendor,16406.2,10216.59,7058.79,0.36,0.31,233,0.13,45000.0,0
1980,Bilaspur,Auto Driver,22809.62,12282.2,6114.52,0.19,0.7,181,0.24,41000.0,0
1981,Raipur,Auto Driver,22588.52,12841.37,9287.86,0.39,0.57,106,0.14,112000.0,0
1982,Bilaspur,Delivery Partner,21890.06,16550.64,3399.49,0.55,0.89,200,0.55,71000.0,1
1983,Bhilai,Freelancer,36519.64,10955.89,11138.61,0.7,0.81,13,0.7,46000.0,0
1984,Bhilai,Shop Owner,24047.32,19708.83,4611.82,0.19,0.77,239,0.08,33000.0,1
1985,Raipur,Delivery Partner,20446.76,12582.63,7575.37,0.61,0.75,138,0.56,58000.0,1
1986,Raipur,Street Vendor,14135.18,10106.66,4370.14,0.23,0.48,247,0.12,17000.0,0
1987,Bilaspur,Street Vendor,12001.25,10771.01,732.54,0.26,0.53,97,0.1,48000.0,1
1988,Bhilai,Delivery Partner,30006.71,22307.73,9730.48,0.66,0.78,108,0.26,115000.0,1
1989,Bhilai,Delivery Partner,19395.77,11875.93,8394.21,0.35,0.81,102,0.25,78000.0,0
1990,Bilaspur,Shop Owner,48731.61,33745.13,11119.13,0.18,0.53,167,0.0,196000.0,0
1991,Bilaspur,Shop Owner,5000.0,3683.41,1284.66,0.05,0.51,211,0.08,9000.0,0
1992,Raipur,Delivery Partner,17005.75,9000.27,8596.13,0.3,0.78,114,0.2,78000.0,0
1993,Durg,Delivery Partner,15205.76,5885.54,5863.18,0.18,0.93,248,0.4,66000.0,0
1994,Raipur,Delivery Partner,21112.04,12362.63,4764.92,0.43,0.82,175,0.27,67000.0,1
1995,Bilaspur,Delivery Partner,23523.91,9565.94,14773.66,0.53,0.83,192,0.35,47000.0,0
1996,Durg,Freelancer,26048.5,15217.12,9451.49,0.75,0.89,20,0.61,120000.0,0
1997,Korba,Shop Owner,32310.47,26047.81,7514.21,0.13,0.68,325,0.07,132000.0,1
1998,Raipur,Shop Owner,23188.71,15444.25,3574.52,0.25,0.64,368,0.04,24000.0,0
1999,Raipur,Street Vendor,15087.69,11491.52,4534.51,0.18,0.56,99,0.07,39000.0,1
2000,Raipur,Delivery Partner,24484.85,17139.6,4942.45,0.52,0.79,124,0.23,61000.0,0
2001,Raipur,Street Vendor,16458.4,13314.03,3224.44,0.44,0.56,248,0.09,56000.0,1
2002,Raipur,Auto Driver,17179.76,13209.53,1697.75,0.36,0.48,138,0.14,35000.0,1
2003,Korba,Freelancer,28448.34,15217.26,5388.53,0.54,0.85,28,0.43,131000.0,1
2004,Raipur,Street Vendor,13316.63,7552.61,7017.43,0.19,0.53,242,0.09,21000.0,0
2005,Raipur,Shop Owner,30198.4,26272.93,3009.02,0.13,0.79,276,0.06,62000.0,0
2006,Bilaspur,Freelancer,20016.99,8964.97,5563.97,0.56,0.86,20,0.68,39000.0,0
2007,Bhilai,Shop Owner,27948.62,21831.23,6550.77,0.12,0.58,259,0.01,44000.0,0
2008,Bilaspur,Street Vendor,20892.67,13307.31,4781.51,0.23,0.38,84,0.07,51000.0,1
2009,Raipur,Freelancer,15837.35,4821.11,13978.36,0.51,0.82,28,0.43,31000.0,0
2010,Bhilai,Street Vendor,13862.84,9003.93,3835.7,0.25,0.39,193,0.13,42000.0,1
2011,Raipur,Street Vendor,13482.19,10486.75,1312.25,0.31,0.51,198,0.13,64000.0,1
2012,Raipur,Shop Owner,33065.93,24572.64,6531.63,0.12,0.69,208,0.03,39000.0,1
2013,Korba,Freelancer,33340.36,13332.95,17055.39,0.71,0.94,5,0.52,137000.0,0
2014,Raipur,Auto Driver,19423.75,12037.91,6195.8,0.33,0.65,155,0.12,84000.0,1
2015,Durg,Delivery Partner,19549.82,13114.77,7821.06,0.34,0.75,217,0.4,25000.0,1
2016,Bhilai,Freelancer,29700.76,18715.13,13168.78,0.72,0.86,31,0.73,72000.0,0
2017,Bhilai,Street Vendor,17068.63,12567.31,5145.54,0.05,0.62,139,0.13,76000.0,0
2018,Bilaspur,Delivery Partner,21854.61,13308.09,4106.02,0.52,0.85,164,0.38,73000.0,0
2019,Raipur,Street Vendor,8327.09,6626.82,2118.13,0.09,0.65,285,0.04,27000.0,1
2020,Durg,Delivery Partner,12069.2,8122.04,2567.8,0.44,0.87,174,0.56,28000.0,0
2021,Korba,Shop Owner,32471.5,21720.49,4775.28,0.06,0.82,420,0.02,42000.0,0
2022,Durg,Delivery Partner,17811.05,7403.88,13503.74,0.3,0.7,174,0.59,41000.0,0
2023,Korba,Freelancer,21971.48,12313.9,4409.55,0.4,0.97,5,0.6,25000.0,1
2024,Raipur,Street Vendor,9011.52,6782.11,1013.71,0.37,0.53,199,0.14,20000.0,0
2025,Bhilai,Delivery Partner,20685.33,14109.49,7382.71,0.59,0.73,127,0.39,97000.0,0
2026,Raipur,Auto Driver,18620.85,11812.33,3153.67,0.42,0.7,162,0.19,79000.0,0
2027,Bilaspur,Freelancer,17951.64,7261.56,8683.85,0.64,0.89,30,0.58,31000.0,0
2028,Korba,Freelancer,31195.81,17479.17,14189.18,0.52,0.82,15,0.7,83000.0,0
2029,Raipur,Street Vendor,13812.58,7401.46,4481.58,0.4,0.69,362,0.12,57000.0,0
2030,Durg,Street Vendor,13805.5,8781.27,5017.2,0.12,0.61,134,0.06,67000.0,1
2031,Raipur,Auto Driver,30772.03,17777.54,16376.11,0.21,0.71,84,0.22,101000.0,1
2032,Durg,Freelancer,26009.26,11849.03,18338.18,0.74,0.93,41,0.74,58000.0,1
2033,Bhilai,Shop Owner,32727.33,22204.95,8938.16,0.15,0.59,342,0.06,103000.0,0
2034,Korba,Street Vendor,16187.47,10831.58,5808.25,0.16,0.55,243,0.08,78000.0,0
2035,Durg,Street Vendor,16695.69,11190.75,5454.72,0.24,0.53,129,0.13,65000.0,0
2036,Bhilai,Shop Owner,38985.56,25090.25,17032.57,0.18,0.71,206,0.01,40000.0,0
2037,Raipur,Freelancer,19190.55,8074.75,13766.26,0.59,0.97,45,0.32,75000.0,0
2038,Raipur,Auto Driver,21580.31,15553.82,5538.51,0.35,0.54,105,0.17,83000.0,1
2039,Raipur,Delivery Partner,24168.95,16534.69,5138.06,0.39,0.72,121,0.39,101000.0,1
2040,Raipur,Freelancer,30142.61,17921.99,6243.22,0.64,0.99,35,0.38,118000.0,0
2041,Bilaspur,Shop Owner,44123.81,36957.62,5170.65,0.05,0.56,146,0.09,92000.0,0
2042,Durg,Shop Owner,38334.64,32294.58,6202.99,0.05,0.78,306,0.0,189000.0,0
2043,Durg,Shop Owner,48540.03,35839.73,9641.18,0.25,0.52,433,0.03,171000.0,1
2044,Raipur,Delivery Partner,20253.32,12425.12,3276.0,0.28,0.84,95,0.34,89000.0,0
2045,Bilaspur,Shop Owner,59466.62,32763.03,25022.4,0.08,0.79,278,0.05,61000.0,0
2046,Bilaspur,Auto Driver,14446.39,6578.52,6063.76,0.25,0.61,99,0.12,31000.0,0
2047,Raipur,Auto Driver,13255.95,8506.21,2980.76,0.26,0.55,87,0.23,60000.0,1
2048,Bilaspur,Auto Driver,18217.09,12909.37,3762.01,0.33,0.5,124,0.11,22000.0,0
2049,Durg,Street Vendor,15552.47,9390.71,6310.81,0.33,0.38,192,0.11,34000.0,0
2050,Raipur,Auto Driver,13435.21,10988.49,1058.2,0.29,0.48,147,0.25,16000.0,0
2051,Bhilai,Street Vendor,10058.28,6756.12,2486.13,0.38,0.5,106,0.1,15000.0,1
2052,Bhilai,Delivery Partner,17905.33,11373.37,3063.64,0.51,0.89,116,0.24,50000.0,0
2053,Raipur,Freelancer,29630.21,14227.13,16060.95,0.64,0.81,42,0.6,71000.0,1
2054,Korba,Street Vendor,14926.72,13070.19,2403.03,0.28,0.58,274,0.02,71000.0,1
2055,Bilaspur,Freelancer,32943.15,21405.66,8512.56,0.72,0.92,13,0.6,71000.0,1
2056,Durg,Delivery Partner,19125.53,9764.6,10973.42,0.4,0.72,157,0.56,76000.0,0
2057,Bhilai,Delivery Partner,20249.65,9746.7,12428.02,0.55,0.87,115,0.22,33000.0,0
2058,Bhilai,Street Vendor,9846.32,5367.33,4663.3,0.21,0.43,249,0.08,10000.0,0
2059,Durg,Delivery Partner,28947.42,19676.74,4701.54,0.42,0.71,156,0.52,78000.0,0
2060,Durg,Freelancer,31734.16,23249.46,9145.82,0.69,0.9,34,0.38,118000.0,1
2061,Raipur,Freelancer,32733.12,15989.53,13086.84,0.55,0.94,38,0.43,132000.0,0
2062,Durg,Delivery Partner,19822.18,7686.12,13023.42,0.35,0.92,147,0.54,25000.0,0
2063,Bilaspur,Delivery Partner,15547.75,9518.48,4068.66,0.35,0.75,135,0.55,52000.0,0
2064,Bhilai,Shop Owner,23021.21,17148.72,7298.85,0.41,0.68,485,0.01,39000.0,0
2065,Raipur,Shop Owner,31232.17,23867.71,3329.83,0.19,0.77,287,0.03,95000.0,0
2066,Bilaspur,Delivery Partner,15829.84,9797.57,7655.35,0.25,0.77,108,0.51,72000.0,0
2067,Raipur,Street Vendor,8432.03,5293.05,2212.9,0.17,0.4,124,0.09,10000.0,1
2068,Raipur,Street Vendor,12942.22,9232.21,2142.1,0.22,0.33,175,0.03,44000.0,1
2069,Raipur,Street Vendor,12470.53,7209.48,4930.44,0.19,0.57,239,0.02,35000.0,0
2070,Bhilai,Auto Driver,22468.47,15952.18,5685.54,0.17,0.53,133,0.21,30000.0,1
2071,Bilaspur,Delivery Partner,14071.88,7822.99,7347.06,0.42,0.93,173,0.21,60000.0,1
2072,Durg,Street Vendor,13177.39,6541.93,7444.38,0.12,0.5,221,0.11,65000.0,1
2073,Raipur,Auto Driver,23251.51,12655.9,9773.23,0.24,0.45,49,0.18,98000.0,0
2074,Bilaspur,Auto Driver,20396.4,12233.12,6676.38,0.5,0.76,173,0.08,41000.0,0
2075,Bilaspur,Street Vendor,6938.2,5266.94,2170.02,0.18,0.39,238,0.01,15000.0,1
2076,Bilaspur,Delivery Partner,15281.27,11371.15,2338.32,0.5,0.94,93,0.25,59000.0,0
2077,Raipur,Delivery Partner,25596.59,15327.37,11621.21,0.48,0.77,147,0.45,89000.0,0
2078,Bhilai,Delivery Partner,21870.04,15637.35,4349.84,0.54,0.94,156,0.39,52000.0,1
2079,Korba,Street Vendor,14646.75,11929.09,2308.65,0.24,0.36,202,0.13,29000.0,0
2080,Bilaspur,Delivery Partner,16476.41,7827.48,3851.29,0.5,0.72,218,0.51,39000.0,0
2081,Raipur,Street Vendor,18579.25,13632.27,2815.74,0.05,0.45,259,0.01,75000.0,0
2082,Raipur,Shop Owner,18957.15,14195.64,3105.82,0.06,0.82,235,0.05,80000.0,0
2083,Bhilai,Freelancer,25313.21,16225.5,5051.74,0.75,0.81,52,0.52,60000.0,0
2084,Korba,Delivery Partner,21831.51,15555.66,3114.75,0.51,0.81,46,0.41,73000.0,0
2085,Durg,Delivery Partner,21904.66,11984.03,10492.42,0.32,0.84,183,0.22,26000.0,0
2086,Bhilai,Shop Owner,23811.59,18034.23,5685.66,0.2,0.69,212,0.09,58000.0,1
2087,Raipur,Delivery Partner,22236.6,12562.77,8966.12,0.48,0.96,176,0.29,70000.0,1
2088,Durg,Street Vendor,17600.42,13273.39,3198.46,0.22,0.55,269,0.09,83000.0,1
2089,Bilaspur,Freelancer,9304.31,5305.3,1696.16,0.72,0.84,45,0.52,11000.0,1
2090,Bhilai,Freelancer,40396.55,18252.19,13949.33,0.57,0.92,60,0.43,165000.0,1
2091,Bilaspur,Delivery Partner,18231.06,9524.39,6808.77,0.42,0.77,177,0.2,62000.0,0
2092,Korba,Street Vendor,18325.7,14809.87,3233.04,0.18,0.66,131,0.03,41000.0,1
2093,Raipur,Delivery Partner,20286.78,12876.99,6388.24,0.38,0.84,5,0.32,80000.0,0
2094,Durg,Delivery Partner,26276.0,13388.55,9148.68,0.47,0.95,90,0.53,41000.0,0
2095,Raipur,Street Vendor,16640.59,9970.57,3361.41,0.1,0.46,243,0.05,62000.0,0
2096,Bilaspur,Freelancer,38916.83,20119.57,9907.0,0.64,0.89,39,0.78,41000.0,0
2097,Durg,Freelancer,15985.78,12283.57,3952.47,0.57,0.83,34,0.69,31000.0,0
2098,Durg,Shop Owner,29891.73,26867.38,2024.57,0.05,0.84,341,0.09,62000.0,0
2099,Bilaspur,Shop Owner,45750.25,33332.98,13909.4,0.09,0.83,395,0.1,61000.0,0
2100,Bhilai,Delivery Partner,21313.25,8360.75,13517.05,0.55,0.75,110,0.42,44000.0,0
2101,Korba,Auto Driver,15956.48,9675.24,3645.62,0.32,0.78,93,0.07,65000.0,0
2102,Durg,Street Vendor,21939.92,15411.77,7766.93,0.34,0.37,199,0.01,23000.0,0
2103,Raipur,Auto Driver,21989.07,9673.76,6109.27,0.23,0.72,104,0.09,63000.0,0
2104,Durg,Shop Owner,42045.98,31223.13,9058.69,0.1,0.63,544,0.05,128000.0,0
2105,Bilaspur,Auto Driver,21080.45,14881.67,6030.5,0.42,0.44,137,0.05,85000.0,1
2106,Bhilai,Delivery Partner,17476.23,12041.13,6040.77,0.41,0.84,191,0.51,82000.0,0
2107,Bilaspur,Auto Driver,21503.19,16199.76,2505.05,0.32,0.77,178,0.23,85000.0,1
2108,Korba,Freelancer,35455.43,15652.2,19666.64,0.63,0.91,42,0.64,134000.0,1
2109,Raipur,Shop Owner,38473.52,33717.48,5125.11,0.08,0.6,201,0.09,146000.0,1
2110,Korba,Auto Driver,28863.08,19491.15,10754.87,0.37,0.77,101,0.21,42000.0,1
2111,Raipur,Delivery Partner,28323.0,16917.47,5704.66,0.39,0.83,145,0.27,121000.0,0
2112,Raipur,Street Vendor,16911.58,9224.61,7431.47,0.35,0.39,183,0.15,22000.0,0
2113,Raipur,Delivery Partner,23223.63,8745.99,9648.25,0.42,0.98,108,0.5,36000.0,0
2114,Bilaspur,Street Vendor,13769.9,7480.54,6866.66,0.16,0.65,190,0.06,40000.0,0
2115,Durg,Street Vendor,8461.75,5879.76,1102.89,0.24,0.59,172,0.05,41000.0,1
2116,Raipur,Street Vendor,22167.0,11717.34,12725.8,0.16,0.63,139,0.07,89000.0,0
2117,Bhilai,Street Vendor,16846.85,11533.6,3092.34,0.25,0.61,180,0.11,23000.0,0
2118,Durg,Delivery Partner,24956.49,9492.1,13389.61,0.4,0.87,142,0.55,31000.0,0
2119,Raipur,Street Vendor,16948.58,11024.55,5762.67,0.34,0.46,274,0.06,58000.0,0
2120,Bilaspur,Street Vendor,17668.59,12063.42,6166.92,0.35,0.39,214,0.12,24000.0,0
2121,Bilaspur,Street Vendor,16189.28,11887.19,3343.6,0.18,0.51,260,0.05,29000.0,0
2122,Durg,Auto Driver,12823.69,7024.43,4406.53,0.4,0.66,87,0.09,51000.0,1
2123,Korba,Street Vendor,11112.26,8910.04,2615.85,0.31,0.45,153,0.09,38000.0,1
2124,Bhilai,Street Vendor,16653.72,9582.16,9187.55,0.2,0.45,172,0.12,28000.0,0
2125,Korba,Street Vendor,14724.83,9662.18,6077.53,0.15,0.69,138,0.04,28000.0,1
2126,Durg,Auto Driver,19234.91,12451.93,4103.04,0.38,0.76,112,0.13,43000.0,0
2127,Durg,Delivery Partner,20139.46,9184.42,9214.64,0.48,0.71,122,0.42,81000.0,0
2128,Raipur,Street Vendor,11596.24,5915.57,3009.8,0.28,0.56,5,0.11,29000.0,1
2129,Bilaspur,Freelancer,15904.98,10478.6,5836.4,0.81,0.92,25,0.78,59000.0,1
2130,Bhilai,Delivery Partner,29568.08,13623.1,15322.93,0.38,0.84,186,0.57,114000.0,0
2131,Raipur,Street Vendor,19873.09,14375.16,3975.05,0.26,0.34,241,0.13,64000.0,1
2132,Raipur,Auto Driver,17756.42,11630.92,7142.08,0.22,0.74,208,0.1,72000.0,1
2133,Durg,Delivery Partner,31543.62,14690.43,9645.6,0.46,0.98,150,0.23,49000.0,0
2134,Durg,Delivery Partner,30973.66,15768.04,11676.16,0.32,0.76,148,0.27,100000.0,1
2135,Bilaspur,Delivery Partner,32142.15,19693.63,7411.62,0.32,0.93,134,0.54,151000.0,1
2136,Bilaspur,Delivery Partner,19113.68,8356.44,12440.53,0.39,0.92,146,0.35,44000.0,0
2137,Raipur,Delivery Partner,24872.89,15259.07,10965.77,0.36,0.81,219,0.28,36000.0,1
2138,Bilaspur,Auto Driver,16190.53,11007.88,3908.06,0.37,0.74,79,0.25,37000.0,0
2139,Raipur,Shop Owner,26784.68,21287.51,2663.46,0.05,0.54,259,0.06,62000.0,0
2140,Bilaspur,Street Vendor,15971.64,12158.51,3947.85,0.25,0.49,285,0.14,74000.0,1
2141,Bilaspur,Freelancer,21785.75,14715.66,7728.66,0.53,0.96,25,0.38,104000.0,1
2142,Durg,Delivery Partner,33275.78,20786.29,16145.83,0.37,0.7,157,0.48,119000.0,1
2143,Bilaspur,Auto Driver,12748.57,8047.17,2581.3,0.47,0.46,139,0.24,41000.0,0
2144,Bhilai,Street Vendor,19308.39,15472.48,1934.1,0.18,0.52,314,0.05,47000.0,1
2145,Bhilai,Street Vendor,7791.22,4118.98,3242.23,0.34,0.46,158,0.09,26000.0,1
2146,Bilaspur,Delivery Partner,21557.46,10313.21,6850.97,0.37,0.86,211,0.48,31000.0,0
2147,Bhilai,Delivery Partner,14026.9,6723.54,3505.01,0.42,0.91,117,0.43,61000.0,0
2148,Bhilai,Shop Owner,23207.96,15328.72,4510.94,0.05,0.74,274,0.1,24000.0,0
2149,Bhilai,Street Vendor,18141.9,13412.25,3390.05,0.24,0.39,202,0.14,29000.0,1
2150,Bilaspur,Freelancer,18228.85,6921.37,7978.59,0.61,0.91,22,0.78,47000.0,0
2151,Bhilai,Shop Owner,35178.97,29847.51,6770.52,0.05,0.55,476,0.09,63000.0,0
2152,Raipur,Shop Owner,8780.25,7859.02,735.36,0.12,0.64,247,0.03,30000.0,0
2153,Bilaspur,Street Vendor,14427.13,10380.2,4486.85,0.39,0.64,204,0.12,70000.0,1
2154,Bilaspur,Auto Driver,16689.85,10527.61,3041.91,0.29,0.53,138,0.08,76000.0,1
2155,Raipur,Street Vendor,16247.19,9624.05,2653.87,0.26,0.61,167,0.09,74000.0,1
2156,Raipur,Delivery Partner,19276.86,13026.73,2945.15,0.42,0.94,134,0.4,28000.0,1
2157,Raipur,Shop Owner,32938.16,29015.58,4481.8,0.09,0.58,158,0.05,105000.0,1
2158,Bhilai,Freelancer,21822.88,10134.29,5183.01,0.78,0.96,54,0.56,107000.0,1
2159,Bhilai,Freelancer,21022.58,7510.85,17474.09,0.65,0.85,35,0.43,64000.0,0
2160,Bilaspur,Shop Owner,46274.8,26915.6,14043.91,0.16,0.84,268,0.07,106000.0,0
2161,Durg,Delivery Partner,24797.82,17329.47,6175.75,0.31,0.84,104,0.52,41000.0,0
2162,Durg,Auto Driver,19310.99,14310.93,5657.55,0.2,0.7,147,0.17,68000.0,0
2163,Bhilai,Freelancer,39525.83,20013.65,24826.02,0.68,0.83,30,0.57,118000.0,0
2164,Bilaspur,Freelancer,22755.05,7293.53,11563.43,0.59,0.91,49,0.76,32000.0,1
2165,Bhilai,Delivery Partner,20989.78,11459.75,8906.7,0.31,0.81,182,0.36,54000.0,0
2166,Korba,Street Vendor,18165.25,13093.25,4939.22,0.25,0.5,212,0.11,64000.0,1
2167,Durg,Delivery Partner,23466.45,18909.4,2831.91,0.39,0.99,219,0.22,65000.0,0
2168,Raipur,Delivery Partner,11464.94,5546.88,5916.21,0.33,0.83,173,0.48,45000.0,0
2169,Durg,Auto Driver,21913.01,19145.89,3507.79,0.46,0.66,107,0.22,68000.0,0
2170,Bhilai,Freelancer,18405.49,9989.2,5297.37,0.55,0.87,31,0.51,86000.0,1
2171,Durg,Delivery Partner,20567.32,12994.72,5987.5,0.29,0.98,171,0.41,29000.0,0
2172,Raipur,Freelancer,34456.39,21857.67,15023.88,0.66,0.92,25,0.56,56000.0,0
2173,Raipur,Delivery Partner,26927.32,16349.02,11063.59,0.38,0.94,126,0.22,41000.0,0
2174,Bilaspur,Auto Driver,13251.21,10876.74,2182.84,0.35,0.73,81,0.14,40000.0,1
2175,Raipur,Street Vendor,13435.71,8310.68,2713.37,0.29,0.36,239,0.04,34000.0,1
2176,Bilaspur,Shop Owner,40527.05,25836.62,16801.41,0.05,0.6,287,0.09,137000.0,0
2177,Raipur,Delivery Partner,24816.43,17783.54,8813.2,0.35,0.97,278,0.2,90000.0,0
2178,Durg,Auto Driver,23678.32,16036.03,5563.52,0.28,0.79,103,0.09,36000.0,0
2179,Durg,Street Vendor,20814.45,15008.25,5432.96,0.11,0.33,97,0.04,64000.0,0
2180,Durg,Auto Driver,18449.77,12240.4,3252.56,0.21,0.58,74,0.12,69000.0,1
2181,Bhilai,Street Vendor,13730.38,10561.1,3841.67,0.24,0.61,263,0.13,45000.0,0
2182,Raipur,Freelancer,34792.49,12571.59,10868.96,0.55,0.89,66,0.45,152000.0,1
2183,Raipur,Delivery Partner,24380.74,10052.33,11011.68,0.32,0.72,229,0.45,103000.0,1
2184,Bhilai,Shop Owner,37525.64,25981.41,10200.79,0.27,0.55,200,0.01,109000.0,0
2185,Durg,Street Vendor,13170.23,7253.87,3009.86,0.22,0.43,189,0.11,31000.0,0
2186,Korba,Delivery Partner,24418.14,14862.66,11231.51,0.21,0.9,120,0.36,66000.0,0
2187,Bilaspur,Delivery Partner,24728.63,15194.93,10916.3,0.05,0.92,73,0.5,120000.0,0
2188,Bilaspur,Delivery Partner,18288.76,11023.88,4034.37,0.4,0.79,156,0.59,78000.0,1
2189,Bilaspur,Street Vendor,13697.98,10705.48,1340.86,0.36,0.43,142,0.05,58000.0,0
2190,Durg,Shop Owner,35584.62,27953.96,7169.91,0.18,0.76,397,0.09,120000.0,0
2191,Raipur,Delivery Partner,30244.48,18161.81,15129.32,0.46,0.73,162,0.25,84000.0,0
2192,Korba,Auto Driver,17307.25,10961.4,4380.94,0.43,0.45,117,0.11,84000.0,0
2193,Durg,Delivery Partner,24112.68,13232.7,12732.29,0.43,0.76,157,0.37,26000.0,0
2194,Durg,Delivery Partner,16853.88,8642.89,5597.79,0.3,0.83,168,0.46,28000.0,0
2195,Raipur,Delivery Partner,20078.63,10873.41,10015.65,0.49,0.7,167,0.2,70000.0,0
2196,Bhilai,Shop Owner,34800.47,21878.67,12063.63,0.05,0.53,317,0.08,59000.0,0
2197,Bhilai,Auto Driver,18893.15,12250.11,4314.66,0.37,0.72,83,0.22,19000.0,1
2198,Bilaspur,Delivery Partner,17210.3,9285.13,10185.08,0.47,0.85,104,0.44,34000.0,0
2199,Durg,Shop Owner,34311.96,24868.78,11119.01,0.18,0.77,258,0.04,57000.0,0
2200,Bhilai,Delivery Partner,19642.21,12052.62,4204.27,0.32,0.91,160,0.43,93000.0,1
2201,Korba,Auto Driver,14250.6,7199.58,6118.01,0.27,0.79,101,0.15,57000.0,0
2202,Raipur,Auto Driver,27060.09,16367.34,13018.49,0.08,0.46,112,0.18,86000.0,0
2203,Bhilai,Auto Driver,18934.73,12567.89,7826.8,0.33,0.78,143,0.14,50000.0,1
2204,Raipur,Street Vendor,8703.64,5254.93,2672.2,0.22,0.31,139,0.08,26000.0,0
2205,Bilaspur,Shop Owner,29538.39,24764.41,4420.28,0.11,0.78,191,0.03,99000.0,1
2206,Korba,Auto Driver,18798.84,14467.47,4170.94,0.38,0.65,108,0.17,54000.0,1
2207,Raipur,Delivery Partner,13072.9,7885.29,4749.32,0.35,0.77,139,0.31,24000.0,0
2208,Bilaspur,Delivery Partner,26505.87,12807.47,13985.04,0.41,0.85,96,0.53,49000.0,0
2209,Raipur,Freelancer,32452.92,16859.64,6452.33,0.57,0.87,31,0.65,98000.0,1
2210,Korba,Freelancer,5000.0,2106.57,2539.67,0.48,0.97,44,0.51,10000.0,0
2211,Bilaspur,Freelancer,25318.92,12681.42,11725.49,0.62,0.96,52,0.58,37000.0,0
2212,Bilaspur,Delivery Partner,27225.82,15890.92,11724.78,0.39,0.8,134,0.49,33000.0,0
2213,Raipur,Auto Driver,15108.03,9402.87,5521.05,0.19,0.66,102,0.21,17000.0,1
2214,Korba,Shop Owner,29951.12,24867.9,2862.59,0.31,0.72,331,0.07,91000.0,1
2215,Bilaspur,Street Vendor,13969.47,10054.24,2870.27,0.3,0.49,155,0.07,63000.0,1
2216,Bhilai,Street Vendor,7446.51,4652.98,2170.85,0.08,0.55,252,0.04,14000.0,0
2217,Bilaspur,Auto Driver,21066.41,15170.99,5921.78,0.11,0.41,153,0.07,34000.0,1
2218,Raipur,Shop Owner,40044.06,33253.65,6775.74,0.28,0.73,379,0.02,191000.0,1
2219,Bilaspur,Shop Owner,16956.6,12610.68,4553.86,0.05,0.63,301,0.04,22000.0,0
